id,name,in_structure,out_structure
ug_route/214281,OSP:BUSP::17062026,mywcom_route_junction/27430,st_struct_pedestal/91336
ug_route/214282,OSP:BUSP::16795170,mywcom_route_junction/28192,mywcom_route_junction/28176
ug_route/214283,OSP:BUSP::14956728,st_struct_pedestal/91951,st_struct_pedestal/91812
ug_route/214284,OSP:BUSP::9447560,st_struct_pedestal/93271,st_struct_pedestal/90735
ug_route/214285,OSP:FORSP::16956646,st_struct_vault/2754,st_struct_vault/2748
ug_route/214286,OSP:BUSP:C683081,st_struct_pedestal/91929,building/66433
ug_route/214287,OSP:BUSP::9531733,st_struct_pedestal/93654,st_struct_pedestal/94276
ug_route/214288,OSP:BUSP::10273186,st_struct_pedestal/93646,st_struct_pedestal/93769
ug_route/214289,OSP:BUSP::10273149,mywcom_route_junction/28202,st_struct_pedestal/93619
ug_route/214290,OSP:FBSP:C657967,st_struct_pedestal/94195,st_struct_pedestal/93260
ug_route/214291,OSP:BUSP:C654205,mywcom_route_junction/27494,mywcom_route_junction/28149
ug_route/214292,OSP:FBSP::10914428,st_struct_pedestal/94198,building/66309
ug_route/214293,OSP:FBSP:C667230,st_struct_pedestal/91735,st_struct_pedestal/94111
ug_route/214294,OSP:FBSP::8572942,st_struct_pedestal/92711,st_struct_pedestal/91176
ug_route/214295,OSP:FBSP::8572615,mywcom_route_junction/27448,st_struct_pedestal/92588
ug_route/214296,OSP:FBSP::10128828,st_struct_pedestal/93933,st_struct_pedestal/92433
ug_route/214297,OSP:BUSP:C652000,st_struct_pedestal/94118,building/67127
ug_route/214298,OSP:FBSP:C704912,st_struct_pedestal/93655,st_struct_pedestal/92009
ug_route/214299,OSP:BUSP::8588675,mywcom_route_junction/27782,mywcom_route_junction/27988
ug_route/214300,OSP:FBSP:C651402,st_struct_pedestal/91183,st_struct_pedestal/92595
ug_route/214301,OSP:BUSP::16789189,mywcom_route_junction/27204,mywcom_route_junction/27870
ug_route/214302,OSP:FBSP:C646015,st_struct_pedestal/93261,st_struct_pedestal/91763
ug_route/214303,OSP:FBSP:C658200,st_struct_pedestal/92067,st_struct_pedestal/90670
ug_route/214304,OSP:FBSP:C651434,st_struct_pedestal/93375,st_struct_pedestal/93787
ug_route/214305,OSP:FBSP:C704911,st_struct_pedestal/92595,st_struct_pedestal/93655
ug_route/214306,OSP:BUSP:C667959,st_struct_pedestal/90960,st_struct_buried_splice_location/3889
ug_route/214307,OSP:BUSP::15995451,mywcom_route_junction/27597,building/66638
ug_route/214308,OSP:BUSP:C660946,st_struct_pedestal/91039,building/67729
ug_route/214309,OSP:FBSP::7625124,st_struct_pedestal/93937,building/67633
ug_route/214310,OSP:BUSP::11890473,st_struct_pedestal/93839,mywcom_route_junction/27915
ug_route/214311,OSP:BUSP::9279174,st_struct_pedestal/91989,pole/52426
ug_route/214312,OSP:BUSP::10727549,st_struct_pedestal/92194,building/68567
ug_route/214313,OSP:BUSP:C680741,st_struct_pedestal/92879,st_struct_pedestal/93048
ug_route/214314,OSP:FBSP::10128824,st_struct_pedestal/91914,st_struct_pedestal/91228
ug_route/214315,OSP:BUSP::9432831,mywcom_route_junction/27867,st_struct_pedestal/92813
ug_route/214316,OSP:BUSP::9454963,st_struct_pedestal/91869,st_struct_pedestal/92137
ug_route/214317,OSP:FBSP:C651676,st_struct_pedestal/92146,st_struct_pedestal/93537
ug_route/214318,OSP:FBSP:C642382,st_struct_pedestal/93191,st_struct_pedestal/90915
ug_route/214319,OSP:FBSP::13098249,st_struct_pedestal/93471,st_struct_pedestal/92509
ug_route/214320,OSP:FBSP:C708951,st_struct_pedestal/93789,st_struct_pedestal/91042
ug_route/214321,OSP:FBSP::13098181,st_struct_pedestal/91212,st_struct_pedestal/93825
ug_route/214322,OSP:BUSP::8711812,mywcom_route_junction/27594,mywcom_route_junction/27462
ug_route/214323,OSP:FBSP:C651477,st_struct_pedestal/93785,st_struct_pedestal/91294
ug_route/214324,OSP:BUSP:C641751,st_struct_pedestal/91591,building/66292
ug_route/214325,OSP:BUSP::8592136,pole/53249,pole/54018
ug_route/214326,OSP:BUSP:C653179,st_struct_pedestal/90858,building/67066
ug_route/214327,OSP:FBSP::8500969,st_struct_pedestal/92562,st_struct_pedestal/93310
ug_route/214328,OSP:BUSP:C648354,st_struct_pedestal/91756,st_struct_pedestal/92404
ug_route/214329,OSP:FBSP:C668408,st_struct_pedestal/93233,building/67835
ug_route/214330,OSP:BUSP:C643670,st_struct_pedestal/93159,st_struct_pedestal/90644
ug_route/214331,OSP:BUSP::10881492,pole/54179,building/66716
ug_route/214332,OSP:BUSP:C706164,st_struct_pedestal/92629,st_struct_pedestal/92387
ug_route/214333,OSP:FBSP:C658199,st_struct_pedestal/93936,st_struct_pedestal/92067
ug_route/214334,OSP:BUSP::9531728,st_struct_pedestal/91294,st_struct_pedestal/93785
ug_route/214335,OSP:BUSP:C644036,st_struct_pedestal/91199,st_struct_buried_splice_location/3888
ug_route/214336,OSP:BUSP::10720820,st_struct_pedestal/93983,building/68810
ug_route/214337,OSP:FBSP::10128830,st_struct_pedestal/92433,st_struct_pedestal/91968
ug_route/214338,OSP:BUSP::9522427,st_struct_pedestal/92982,st_struct_pedestal/91019
ug_route/214339,OSP:FBSP::17060916,pole/52356,building/67346
ug_route/214340,OSP:BUSP:C641516,st_struct_pedestal/93096,st_struct_pedestal/91202
ug_route/214341,OSP:BUSP::9466746,st_struct_pedestal/90670,st_struct_pedestal/92067
ug_route/214342,OSP:FBSP::8397592,st_struct_pedestal/93219,building/67683
ug_route/214343,OSP:FBSP:C653435,st_struct_pedestal/91384,st_struct_pedestal/92929
ug_route/214344,OSP:BUSP:C643995,st_struct_pedestal/93676,st_struct_pedestal/93986
ug_route/214345,OSP:BUSP:C644010,st_struct_pedestal/93621,st_struct_pedestal/92557
ug_route/214346,OSP:BUSP::9447264,st_struct_pedestal/93260,st_struct_pedestal/94195
ug_route/214347,OSP:FBSP:C651471,st_struct_pedestal/90988,st_struct_pedestal/93366
ug_route/214348,OSP:BUSP:C639814,st_struct_pedestal/93844,st_struct_pedestal/90860
ug_route/214349,OSP:BUSP:C657363,st_struct_pedestal/93329,pole/53591
ug_route/214350,OSP:BUSP::9528829,st_struct_pedestal/91227,st_struct_pedestal/90736
ug_route/214351,OSP:BUSP:C647761,st_struct_pedestal/92355,st_struct_pedestal/93517
ug_route/214352,OSP:FBSP:C639742,st_struct_pedestal/91376,st_struct_pedestal/92356
ug_route/214353,OSP:BUSP::9514109,st_struct_pedestal/92009,st_struct_pedestal/93655
ug_route/214354,OSP:BUSP::11470927,mywcom_route_junction/27831,mywcom_route_junction/27163
ug_route/214355,OSP:FBSP::13098248,st_struct_pedestal/93033,st_struct_pedestal/93471
ug_route/214356,OSP:BUSP::9451444,st_struct_pedestal/92387,st_struct_pedestal/92629
ug_route/214357,OSP:BUSP::9432821,st_struct_pedestal/91481,st_struct_pedestal/93299
ug_route/214358,OSP:FBSP:C663368,st_struct_pedestal/93462,st_struct_pedestal/90551
ug_route/214359,OSP:BUSP::9493631,st_struct_pedestal/94111,st_struct_pedestal/91735
ug_route/214360,OSP:BUSP::9432823,st_struct_pedestal/91145,st_struct_pedestal/91377
ug_route/214361,OSP:BUSP::9466482,st_struct_pedestal/93936,st_struct_pedestal/90848
ug_route/214362,OSP:FBSP::13098115,st_struct_pedestal/92509,st_struct_pedestal/91330
ug_route/214363,OSP:BUSP:C680738,st_struct_pedestal/90537,st_struct_pedestal/92879
ug_route/214364,OSP:FBSP:C651438,st_struct_pedestal/93624,st_struct_pedestal/92194
ug_route/214365,OSP:FBSP:C651601,st_struct_pedestal/93416,st_struct_pedestal/93301
ug_route/214366,OSP:FBSP::8061906,st_struct_pedestal/91666,building/68373
ug_route/214367,OSP:BUSP::9514110,st_struct_pedestal/93655,st_struct_pedestal/92595
ug_route/214368,OSP:FBSP:C705600,building/68143,building/68557
ug_route/214369,OSP:BUSP:C667070,st_struct_pedestal/91385,pole/53569
ug_route/214370,OSP:BUSP:C656375,mywcom_route_junction/27722,mywcom_route_junction/28215
ug_route/214371,OSP:FBSP:C709975,st_struct_pedestal/90804,building/68285
ug_route/214372,OSP:BUSP::16788468,mywcom_route_junction/27472,mywcom_route_junction/27307
ug_route/214373,OSP:FBSP:C651118,st_struct_pedestal/91101,building/66847
ug_route/214374,OSP:BUSP::9490747,st_struct_pedestal/93191,st_struct_pedestal/90915
ug_route/214375,OSP:FBSP:C644428,st_struct_pedestal/91443,st_struct_pedestal/91506
ug_route/214376,OSP:BUSP::8189718,st_struct_pedestal/91756,pole/52399
ug_route/214377,OSP:FBSP::13098247,st_struct_pedestal/91218,st_struct_pedestal/93033
ug_route/214378,OSP:BUSP::9411416,pole/52566,pole/52808
ug_route/214379,OSP:BUSP::9514101,st_struct_pedestal/93537,st_struct_pedestal/92146
ug_route/214380,OSP:FBSP:C667420,st_struct_pedestal/91920,st_struct_pedestal/90990
ug_route/214381,OSP:FBSP::13098180,st_struct_pedestal/91330,st_struct_pedestal/91212
ug_route/214382,OSP:BUSP::9496190,mywcom_route_junction/27340,st_struct_pedestal/91041
ug_route/214383,OSP:BUSP::9466742,st_struct_pedestal/92067,st_struct_pedestal/93936
ug_route/214384,OSP:BUSP::9490742,st_struct_pedestal/93789,st_struct_pedestal/91042
ug_route/214385,OSP:FBSP:C654493,pole/54316,mywcom_route_junction/27769
ug_route/214386,OSP:FBSP::13041925,st_struct_pedestal/93575,st_struct_pedestal/93484
ug_route/214387,OSP:FBSP::12052988,st_struct_pedestal/91664,mywcom_route_junction/27380
ug_route/214388,OSP:BUSP:C652639,mywcom_route_junction/27788,mywcom_route_junction/28001
ug_route/214389,OSP:FBSP:C646008,st_struct_pedestal/91948,st_struct_pedestal/91490
ug_route/214390,OSP:BUSP::9531744,st_struct_pedestal/90988,st_struct_pedestal/93366
ug_route/214391,OSP:FBSP:C651462,st_struct_pedestal/94186,st_struct_pedestal/90916
ug_route/214392,OSP:BUSP:C652645,st_struct_pedestal/91761,st_struct_pedestal/93021
ug_route/214393,OSP:BUSP::16013391,pole/52245,building/67474
ug_route/214394,OSP:FBSP:C711726,st_struct_pedestal/93032,building/66837
ug_route/214395,OSP:FBSP::8415823,st_struct_pedestal/91432,st_struct_pedestal/92327
ug_route/214396,OSP:BUSP:C645825,st_struct_pedestal/91524,st_struct_pedestal/92734
ug_route/214397,OSP:FBSP:C651978,pole/52342,mywcom_route_junction/27938
ug_route/214398,OSP:BUSP::9269896,mywcom_route_junction/27654,st_struct_pedestal/91091
ug_route/214399,OSP:BUSP::10267075,st_struct_pedestal/90551,st_struct_pedestal/93462
ug_route/214400,OSP:BUSP::8589575,st_struct_pedestal/92365,building/66654
ug_route/214401,OSP:FBSP:C639769,st_struct_pedestal/94208,st_struct_pedestal/92201
ug_route/214402,OSP:BUSP:C646094,st_struct_pedestal/92694,st_struct_pedestal/93401
ug_route/214403,OSP:BUSP::9490786,st_struct_pedestal/93844,st_struct_pedestal/90860
ug_route/214404,OSP:FBSP:C643157,st_struct_pedestal/93170,st_struct_pedestal/90733
ug_route/214405,OSP:BUSP:C639057,st_struct_pedestal/92089,building/67750
ug_route/214406,OSP:BUSP::16789192,mywcom_route_junction/27749,mywcom_route_junction/27602
ug_route/214407,OSP:BUSP::13371530,st_struct_pedestal/91157,building/67775
ug_route/214408,OSP:BUSP:C653387,st_struct_pedestal/93022,st_struct_pedestal/92666
ug_route/214409,OSP:BUSP::10668663,st_struct_pedestal/94154,building/66498
ug_route/214410,OSP:BUSP:C644100,st_struct_pedestal/93159,st_struct_pedestal/90644
ug_route/214411,OSP:FBSP::13403158,st_struct_pedestal/92446,mywcom_route_junction/27938
ug_route/214412,OSP:BUSP::8382544,pole/53052,pole/52683
ug_route/214413,OSP:FBSP:C652861,building/67576,mywcom_route_junction/28189
ug_route/214414,OSP:FBSP::8572943,st_struct_pedestal/91176,st_struct_pedestal/93768
ug_route/214415,OSP:BUSP:C663455,st_struct_pedestal/93443,st_struct_pedestal/93592
ug_route/214416,OSP:BUSP::9532661,st_struct_pedestal/93416,st_struct_pedestal/93301
ug_route/214417,OSP:FBSP::11454596,st_struct_pedestal/91540,building/66483
ug_route/214418,OSP:FBSP::11431254,st_struct_pedestal/93398,st_struct_pedestal/91257
ug_route/214419,OSP:FBSP:C651473,st_struct_pedestal/93366,st_struct_pedestal/90808
ug_route/214420,OSP:FBSP:C644410,st_struct_pedestal/91041,mywcom_route_junction/28122
ug_route/214421,OSP:FBSP:C657969,st_struct_pedestal/91286,st_struct_pedestal/92821
ug_route/214422,OSP:FBSP:C667225,st_struct_pedestal/92808,mywcom_route_junction/28024
ug_route/214423,OSP:BUSP::10756986,st_struct_pedestal/90897,building/68359
ug_route/214424,OSP:BUSP::9531384,st_struct_pedestal/92929,st_struct_pedestal/91384
ug_route/214425,OSP:BUSP:C706165,st_struct_pedestal/92629,st_struct_pedestal/92387
ug_route/214426,OSP:FBSP::13098185,st_struct_pedestal/91000,st_struct_pedestal/94051
ug_route/214427,OSP:FBSP:C663395,st_struct_pedestal/91757,st_struct_pedestal/93898
ug_route/214428,OSP:FBSP::13098188,st_struct_pedestal/91930,st_struct_pedestal/92503
ug_route/214429,OSP:BUSP:C667598,st_struct_pedestal/90911,st_struct_pedestal/92712
ug_route/214430,OSP:BUSP::11853992,pole/53767,building/68448
ug_route/214431,OSP:BUSP::10878274,mywcom_route_junction/28074,st_struct_pedestal/92365
ug_route/214432,OSP:BUSP::9451811,pole/53700,st_struct_pedestal/92404
ug_route/214433,OSP:BUSP::9490745,st_struct_pedestal/92689,st_struct_pedestal/92867
ug_route/214434,OSP:FBSP::10914429,st_struct_pedestal/94198,building/67652
ug_route/214435,OSP:FBSP:C644452,st_struct_pedestal/91461,st_struct_pedestal/93037
ug_route/214436,OSP:FBSP::13044282,st_struct_pedestal/93903,building/68659
ug_route/214437,OSP:BUSP::9489146,st_struct_pedestal/91443,st_struct_pedestal/91506
ug_route/214438,OSP:BUSP::9531742,st_struct_pedestal/94186,st_struct_pedestal/90916
ug_route/214439,OSP:BUSP:C669952,st_struct_pedestal/91777,building/66410
ug_route/214440,OSP:FBSP::8440154,st_struct_pedestal/91456,st_struct_pedestal/91673
ug_route/214441,OSP:BUSP:C649889,st_struct_pedestal/92258,st_struct_pedestal/93613
ug_route/214442,OSP:FBSP:C654970,st_struct_pedestal/94087,building/66975
ug_route/214443,OSP:FBSP:C642956,st_struct_pedestal/94176,st_struct_pedestal/94154
ug_route/214444,OSP:BUSP::9490433,st_struct_pedestal/94073,st_struct_pedestal/92357
ug_route/214445,OSP:BUSP::8572937,st_struct_pedestal/92361,st_struct_pedestal/92647
ug_route/214446,OSP:BUSP:C656655,st_struct_buried_splice_location/3907,st_struct_pedestal/91836
ug_route/214447,OSP:BUSP:C641774,st_struct_pedestal/92838,building/67450
ug_route/214448,OSP:FBSP::13098113,st_struct_pedestal/92281,st_struct_pedestal/93330
ug_route/214449,OSP:BUSP::9531727,st_struct_pedestal/93896,st_struct_pedestal/91294
ug_route/214450,OSP:FBSP::9978740,st_struct_pedestal/92981,building/66829
ug_route/214451,OSP:FBSP:C663359,st_struct_pedestal/93901,st_struct_pedestal/92912
ug_route/214452,OSP:BUSP::8618694,st_struct_pedestal/90801,building/67282
ug_route/214453,OSP:FBSP::8424134,st_struct_pedestal/91221,st_struct_pedestal/93232
ug_route/214454,OSP:FBSP::13721859,st_struct_pedestal/92515,st_struct_pedestal/93870
ug_route/214455,OSP:FBSP:C657968,st_struct_pedestal/92821,st_struct_pedestal/94195
ug_route/214456,OSP:BUSP::9531740,st_struct_pedestal/91461,st_struct_pedestal/93037
ug_route/214457,OSP:BUSP::9549300,st_struct_pedestal/93022,st_struct_pedestal/92666
ug_route/214458,OSP:BUSP:C680780,st_struct_pedestal/92083,st_struct_pedestal/91747
ug_route/214459,OSP:BUSP::9493753,st_struct_pedestal/91920,st_struct_pedestal/90990
ug_route/214460,OSP:FBSP:C663372,st_struct_pedestal/91627,st_struct_pedestal/93454
ug_route/214461,OSP:BUSP:C651981,st_struct_pedestal/91057,building/66852
ug_route/214462,OSP:FBSP::8424135,st_struct_pedestal/93232,st_struct_pedestal/91284
ug_route/214463,OSP:FBSP:C663356,st_struct_pedestal/94010,st_struct_pedestal/93333
ug_route/214464,OSP:FBSP:C643177,mywcom_route_junction/27174,st_struct_pedestal/92813
ug_route/214465,OSP:FBSP:C663357,st_struct_pedestal/93333,st_struct_pedestal/93901
ug_route/214466,OSP:BUSP::13819451,building/66194,building/67650
ug_route/214467,OSP:BUSP::9531745,st_struct_pedestal/93366,st_struct_pedestal/90808
ug_route/214468,OSP:FBSP:C651479,st_struct_pedestal/91294,st_struct_pedestal/93896
ug_route/214469,OSP:BUSP::13598967,mywcom_route_junction/27786,st_struct_pedestal/90788
ug_route/214470,OSP:BUSP::8592141,cabinet/2849,pole/52903
ug_route/214471,OSP:FBSP:C663361,st_struct_pedestal/92912,st_struct_pedestal/92934
ug_route/214472,OSP:FBSP:C651497,st_struct_pedestal/93073,st_struct_pedestal/93114
ug_route/214473,OSP:BUSP::9433141,st_struct_pedestal/91570,mywcom_route_junction/27545
ug_route/214474,OSP:BUSP:C645491,mywcom_route_junction/28150,st_struct_pedestal/91091
ug_route/214475,OSP:BUSP:C668021,st_struct_pedestal/92046,mywcom_route_junction/27677
ug_route/214476,OSP:FBSP:C654497,pole/54316,mywcom_route_junction/27769
ug_route/214477,OSP:FBSP:C654032,st_struct_pedestal/91881,building/66839
ug_route/214478,OSP:BUSP:C661020,mywcom_route_junction/27219,mywcom_route_junction/27558
ug_route/214479,OSP:FBSP:C651822,st_struct_pedestal/92474,st_struct_pedestal/93723
ug_route/214481,OSP:BUSP::9447556,st_struct_pedestal/92821,st_struct_pedestal/91286
ug_route/214482,OSP:FBSP:C705107,st_struct_pedestal/93858,mywcom_route_junction/27158
ug_route/214483,OSP:BUSP:C660587,st_struct_pedestal/93756,building/68724
ug_route/214484,OSP:BUSP::14457207,st_struct_pedestal/93448,st_struct_pedestal/92637
ug_route/214485,OSP:FBSP:C652665,st_struct_pedestal/91761,st_struct_pedestal/91926
ug_route/214486,OSP:BUSP::11472194,st_struct_pedestal/91495,st_struct_pedestal/92707
ug_route/214487,OSP:FBSP::13679962,st_struct_pedestal/93355,building/67429
ug_route/214488,OSP:BUSP::9440508,st_struct_pedestal/94176,st_struct_pedestal/94154
ug_route/214489,OSP:BUSP:C660131,st_struct_pedestal/92278,building/67511
ug_route/214490,OSP:BUSP:C662297,st_struct_pedestal/94295,mywcom_route_junction/27842
ug_route/214491,OSP:BUSP::9433142,st_struct_pedestal/93898,st_struct_pedestal/91757
ug_route/214492,OSP:FBSP:C670590,pole/53956,building/68790
ug_route/214493,OSP:BUSP:C659767,pole/53938,st_struct_pedestal/93394
ug_route/214494,OSP:FBSP:C662163,st_struct_pedestal/92641,building/67336
ug_route/214495,OSP:FBSP:C656459,mywcom_route_junction/27711,building/66362
ug_route/214496,OSP:FBSP:C668852,cabinet/2779,building/68239
ug_route/214497,OSP:BUSP::9453943,st_struct_pedestal/93454,st_struct_pedestal/91627
ug_route/214498,OSP:BUSP:C662522,building/66285,building/66607
ug_route/214499,OSP:BUSP:C660347,st_struct_pedestal/92365,mywcom_route_junction/27094
ug_route/214500,OSP:FORSP:C710108,mywcom_route_junction/27784,pole/52571
ug_route/214501,OSP:BUSP:C667149,mywcom_route_junction/27767,mywcom_route_junction/27122
ug_route/214502,OSP:FBSP::13098250,st_struct_pedestal/91208,st_struct_pedestal/91446
ug_route/214503,OSP:BUSP:C657139,mywcom_route_junction/27229,st_struct_pedestal/91468
ug_route/214504,OSP:BUSP::9454922,st_struct_pedestal/93170,st_struct_pedestal/90733
ug_route/214505,OSP:BUSP:C643717,mywcom_route_junction/27273,st_struct_pedestal/91103
ug_route/214506,OSP:BUSP::9447256,st_struct_pedestal/93901,st_struct_pedestal/92912
ug_route/214507,OSP:BUSP:C669712,mywcom_route_junction/27367,st_struct_pedestal/94298
ug_route/214508,OSP:FBSP:C671236,st_struct_pedestal/92802,st_struct_pedestal/91753
ug_route/214509,OSP:BUSP:C671234,st_struct_pedestal/92802,st_struct_pedestal/91753
ug_route/214510,OSP:BUSP:C708333,mywcom_route_junction/27481,mywcom_route_junction/27131
ug_route/214511,OSP:BUSP::15352269,pole/53956,building/68790
ug_route/214512,OSP:FBSP::8400460,pole/53942,building/66740
ug_route/214513,OSP:BUSP::9447255,st_struct_pedestal/93333,st_struct_pedestal/93901
ug_route/214514,OSP:BUSP:C649000,st_struct_pedestal/92864,building/67525
ug_route/214515,OSP:BUSP::9447252,st_struct_pedestal/94010,st_struct_pedestal/93333
ug_route/214516,OSP:BUSP:C662372,st_struct_pedestal/92641,pole/52637
ug_route/214517,OSP:FBSP:C651399,st_struct_pedestal/93533,st_struct_pedestal/91183
ug_route/214518,OSP:BUSP::9447267,st_struct_pedestal/94195,st_struct_pedestal/92821
ug_route/214519,OSP:FBSP::8331987,st_struct_pedestal/92338,st_struct_pedestal/93280
ug_route/214520,OSP:BUSP:C643948,mywcom_route_junction/27947,st_struct_pedestal/94149
ug_route/214521,OSP:BUSP::8381905,st_struct_pedestal/91597,st_struct_pedestal/93930
ug_route/214522,OSP:FBSP::7625130,pole/54560,building/67696
ug_route/214523,OSP:BUSP::9447258,st_struct_pedestal/92912,st_struct_pedestal/92934
ug_route/214524,OSP:BUSP:C660147,st_struct_pedestal/91995,st_struct_pedestal/91743
ug_route/214525,OSP:BUSP:C656080,cabinet/2826,st_struct_pedestal/92567
ug_route/214526,OSP:FBSP:C651306,st_struct_pedestal/93404,st_struct_pedestal/91233
ug_route/214527,OSP:BUSP:C645799,st_struct_pedestal/93673,building/68827
ug_route/214528,OSP:FBSP:C651535,st_struct_pedestal/92594,st_struct_pedestal/91158
ug_route/214529,OSP:BUSP::9484086,st_struct_pedestal/92827,st_struct_pedestal/92518
ug_route/214530,OSP:FBSP:C643062,st_struct_pedestal/91570,st_struct_pedestal/91596
ug_route/214531,OSP:BUSP::7948323,st_struct_pedestal/91013,st_struct_pedestal/91656
ug_route/214532,OSP:BUSP::15118967,st_struct_pedestal/92641,pole/52637
ug_route/214533,OSP:FBSP::8537414,st_struct_pedestal/93106,building/68444
ug_route/214534,OSP:BUSP::9442424,st_struct_pedestal/93739,st_struct_pedestal/92590
ug_route/214535,OSP:BUSP::9465843,st_struct_pedestal/92802,st_struct_pedestal/91753
ug_route/214536,OSP:BUSP:C654959,pole/53051,st_struct_buried_splice_location/3852
ug_route/214618,OSP:FBSP::8331983,st_struct_pedestal/92224,st_struct_pedestal/92345
ug_route/214537,OSP:BUSP::11417594,st_struct_pedestal/93024,st_struct_pedestal/92852
ug_route/214538,OSP:BUSP::16795171,mywcom_route_junction/27691,st_struct_pedestal/92194
ug_route/214539,OSP:BUSP:C650998,st_struct_pedestal/92245,mywcom_route_junction/27195
ug_route/214540,OSP:BUSP:C659075,mywcom_route_junction/28144,mywcom_route_junction/28022
ug_route/214541,OSP:BUSP:C641867,st_struct_pedestal/93442,building/66208
ug_route/214542,OSP:BUSP::16348100,st_struct_pedestal/92410,building/68684
ug_route/214543,OSP:FBSP:C667205,st_struct_pedestal/93059,st_struct_pedestal/93408
ug_route/214544,OSP:FBSP:C656933,st_struct_pedestal/93270,building/68569
ug_route/214545,OSP:FBSP:C668688,st_struct_pedestal/91075,building/67891
ug_route/214546,OSP:FBSP::13098251,st_struct_pedestal/91446,st_struct_pedestal/94044
ug_route/214547,OSP:FBSP::9638580,mywcom_route_junction/28115,st_struct_pedestal/94204
ug_route/214548,OSP:FBSP:C710374,st_struct_pedestal/93701,mywcom_route_junction/27846
ug_route/214549,OSP:BUSP::9520199,st_struct_pedestal/93404,st_struct_pedestal/91233
ug_route/214550,OSP:FBSP:C657973,st_struct_pedestal/93271,st_struct_pedestal/91286
ug_route/214551,OSP:BUSP:C652586,st_struct_pedestal/93058,st_struct_pedestal/93401
ug_route/214552,OSP:BUSP::8489738,st_struct_pedestal/91385,mywcom_route_junction/27520
ug_route/214553,OSP:FBSP:C662486,pole/53841,building/67676
ug_route/214554,OSP:BUSP::9531714,st_struct_pedestal/92594,st_struct_pedestal/91158
ug_route/214555,OSP:FBSP:C655562,st_struct_pedestal/91702,st_struct_pedestal/93752
ug_route/214556,OSP:FBSP:C668496,st_struct_pedestal/92981,building/66154
ug_route/214557,OSP:FBSP:C654009,st_struct_pedestal/93739,st_struct_pedestal/92590
ug_route/214558,OSP:FBSP:C662273,st_struct_pedestal/91803,building/66531
ug_route/214559,OSP:FBSP::13684727,st_struct_pedestal/91426,st_struct_pedestal/93632
ug_route/214560,OSP:FBSP::8572621,st_struct_pedestal/93038,st_struct_pedestal/91118
ug_route/214561,OSP:BUSP::9433489,st_struct_pedestal/91596,st_struct_pedestal/91570
ug_route/214562,OSP:BUSP::9447579,st_struct_pedestal/91670,st_struct_pedestal/93223
ug_route/214563,OSP:BUSP:C643941,st_struct_pedestal/94126,st_struct_pedestal/92037
ug_route/214564,OSP:FBSP:C641843,pole/52848,building/68575
ug_route/214565,OSP:BUSP::9514113,st_struct_pedestal/91183,st_struct_pedestal/93533
ug_route/214566,OSP:BUSP::15966976,st_struct_pedestal/91075,building/67891
ug_route/214567,OSP:FBSP:C643069,st_struct_pedestal/91088,mywcom_route_junction/27342
ug_route/214568,OSP:FBSP:C639770,st_struct_pedestal/92201,st_struct_pedestal/90762
ug_route/214569,OSP:BUSP::11434877,st_struct_pedestal/92903,st_struct_pedestal/91349
ug_route/214570,OSP:BUSP:C643927,st_struct_pedestal/94126,st_struct_pedestal/92037
ug_route/214571,OSP:BUSP::15978165,pole/53841,building/67676
ug_route/214572,OSP:FBSP:C650441,building/67856,building/66948
ug_route/214573,OSP:BUSP:C656888,st_struct_pedestal/94196,building/66210
ug_route/214574,OSP:FBSP:C651467,st_struct_pedestal/90916,st_struct_pedestal/90988
ug_route/214575,OSP:BUSP:C656941,mywcom_route_junction/27199,st_struct_pedestal/93270
ug_route/214576,OSP:FBSP:C663364,st_struct_pedestal/92420,st_struct_pedestal/90802
ug_route/214577,OSP:BUSP::10850104,pole/53143,building/67168
ug_route/214578,OSP:BUSP::9451380,mywcom_route_junction/27533,mywcom_route_junction/27514
ug_route/214579,OSP:BUSP:C650823,st_struct_pedestal/91790,st_struct_pedestal/93470
ug_route/214580,OSP:BUSP::11085102,st_struct_pedestal/90740,st_struct_pedestal/92854
ug_route/214581,OSP:FBSP::13704255,st_struct_vault/2756,st_struct_pedestal/92599
ug_route/214582,OSP:BUSP::10725958,st_struct_pedestal/92474,st_struct_pedestal/93723
ug_route/214583,OSP:BUSP:C707428,cabinet/2790,pole/54256
ug_route/214584,OSP:BUSP::9501966,mywcom_route_junction/28176,mywcom_route_junction/27691
ug_route/214585,OSP:FBSP:C708392,st_struct_pedestal/91400,st_struct_pedestal/91689
ug_route/214586,OSP:FBSP:C655476,st_struct_pedestal/92688,st_struct_pedestal/90768
ug_route/214587,OSP:BUSP:C707687,pole/53708,st_struct_pedestal/91237
ug_route/214588,OSP:BUSP:C668956,st_struct_pedestal/92557,st_struct_pedestal/93083
ug_route/214589,OSP:BUSP:C640138,st_struct_pedestal/91063,building/66485
ug_route/214590,OSP:FBSP::8346076,st_struct_pedestal/92893,st_struct_pedestal/93894
ug_route/214591,OSP:BUSP::9466854,st_struct_pedestal/93038,st_struct_pedestal/91118
ug_route/214731,OSP:FBSP:C651811,st_struct_pedestal/93783,st_struct_pedestal/92210
ug_route/214592,OSP:BUSP::7622224,st_struct_pedestal/91933,st_struct_pedestal/92782
ug_route/214593,OSP:FBSP:C662404,st_struct_pedestal/91073,building/66369
ug_route/214594,OSP:BUSP::10768203,st_struct_pedestal/92225,building/67610
