id,name,in_structure,out_structure
oh_route/93888,OSP:MESS:C648008,pole/53725,pole/53206
oh_route/93889,OSP:MESS:C709152,pole/53268,building/67513
oh_route/93890,OSP:MESS:C657110,pole/54364,pole/53155
oh_route/93891,OSP:MESS:C650953,pole/53188,pole/52608
oh_route/93892,OSP:MESS:C660324,pole/53890,pole/52664
oh_route/93893,OSP:MESS::8079816,pole/53868,pole/53035
oh_route/93894,OSP:MESS:C644477,pole/54392,pole/53915
oh_route/93895,OSP:MESS:C640353,pole/52586,pole/52947
oh_route/93896,OSP:MESS:C651565,pole/52927,pole/53492
oh_route/93897,OSP:MESS:C657107,pole/53890,pole/54364
oh_route/93898,OSP:MESS:C650951,pole/54125,pole/52867
oh_route/93899,OSP:MESS:C666035,pole/52555,pole/53898
oh_route/93900,OSP:MESS:C657180,pole/53641,pole/52316
oh_route/93901,OSP:MESS:C643172,pole/53443,pole/54092
oh_route/93902,OSP:MESS:C636545,pole/53391,pole/52885
oh_route/93903,OSP:MESS:C643214,pole/53660,pole/53553
oh_route/93904,OSP:MESS::8079815,pole/53692,pole/53868
oh_route/93905,OSP:MESS:C707833,pole/53814,pole/53298
oh_route/93906,OSP:MESS:C648150,pole/54252,pole/53303
oh_route/93907,OSP:MESS:C706824,pole/52903,pole/53717
oh_route/93908,OSP:MESS:C643358,pole/52820,pole/53660
oh_route/93909,OSP:MESS:C650185,pole/53120,pole/52300
oh_route/93910,OSP:MESS:C637024,pole/52525,building/66506
oh_route/93911,OSP:MESS:C651944,pole/53577,pole/53958
oh_route/93912,OSP:MESS:C643248,pole/52574,pole/54434
oh_route/93913,OSP:MESS:C643202,pole/54577,pole/52452
oh_route/93914,OSP:MESS:C653773,pole/53346,pole/53644
oh_route/93915,OSP:MESS:C658742,pole/54196,pole/52410
oh_route/93916,OSP:MESS:C706884,pole/53191,pole/54335
oh_route/93917,OSP:MESS:C633759,pole/52813,pole/52865
oh_route/93918,OSP:MESS:C648165,pole/52904,pole/52532
oh_route/93919,OSP:MESS:C645570,pole/54300,pole/54109
oh_route/93920,OSP:MESS:C646372,pole/52932,pole/52850
oh_route/93921,OSP:MESS:C662719,pole/54430,pole/52715
oh_route/93922,OSP:MESS:C649455,pole/53322,building/68654
oh_route/93923,OSP:MESS::8081824,pole/53952,pole/54286
oh_route/93924,OSP:MESS:C704884,pole/52998,pole/53651
oh_route/93925,OSP:MESS::9492026,pole/52636,pole/52257
oh_route/93926,OSP:MESS:C639907,pole/52409,pole/52858
oh_route/93927,OSP:MESS:C645544,pole/52971,pole/53227
oh_route/93928,OSP:MESS:C643180,pole/54395,pole/53091
oh_route/93929,OSP:MESS:C653058,pole/53141,building/68804
oh_route/93930,OSP:MESS:C650630,pole/52958,pole/52652
oh_route/93931,OSP:MESS:C656966,pole/53560,pole/52272
oh_route/93932,OSP:MESS:C667876,pole/54405,pole/52758
oh_route/93933,OSP:MESS::8159865,pole/54228,pole/53164
oh_route/93934,OSP:MESS:C651975,pole/52495,pole/53362
oh_route/93935,OSP:MESS:C637019,pole/52525,pole/54017
oh_route/93936,OSP:MESS::8127549,pole/53696,pole/53204
oh_route/93937,OSP:MESS:C705242,pole/52324,pole/53316
oh_route/93938,OSP:MESS:C662516,pole/53037,building/68784
oh_route/93939,OSP:MESS:C640274,pole/53506,pole/52477
oh_route/93940,OSP:MESS:C653852,pole/53198,pole/53702
oh_route/93941,OSP:MESS:C649768,pole/54525,pole/54105
oh_route/93942,OSP:MESS::8145114,pole/54241,pole/52896
oh_route/93943,OSP:MESS:C658372,pole/53476,pole/52959
oh_route/93944,OSP:MESS:C653866,pole/52910,pole/54311
oh_route/93945,OSP:MESS:C651787,pole/53876,pole/53630
oh_route/93946,OSP:MESS:C651982,pole/52342,pole/53907
oh_route/93947,OSP:MESS:C633845,pole/53033,pole/52897
oh_route/93948,OSP:MESS:C645083,pole/53680,pole/52345
oh_route/93949,OSP:MESS:C657050,pole/54060,pole/53647
oh_route/93950,OSP:MESS:C651784,pole/53484,pole/52601
oh_route/93952,OSP:MESS:C667736,pole/53957,pole/52513
oh_route/93953,OSP:MESS::8092302,pole/54503,mywcom_route_junction/28040
oh_route/93954,OSP:MESS:C641654,pole/53916,pole/54062
oh_route/93955,OSP:MESS:C644431,pole/53562,pole/53670
oh_route/93956,OSP:MESS:C651846,pole/53295,building/67560
oh_route/93957,OSP:MESS::8081818,pole/52880,pole/52638
oh_route/93958,OSP:MESS:C647234,pole/54559,pole/52230
oh_route/93959,OSP:MESS:C644847,pole/52413,pole/54078
oh_route/93960,OSP:MESS:C642305,pole/52984,pole/54197
oh_route/93961,OSP:MESS:C647988,pole/53757,pole/53846
oh_route/93962,OSP:MESS:C647873,pole/52247,pole/53775
oh_route/93963,OSP:MESS:C639278,pole/53954,building/67939
oh_route/93964,OSP:MESS::8225169,pole/53471,pole/52712
oh_route/93965,OSP:MESS::8081819,pole/52638,pole/52734
oh_route/93966,OSP:MESS:C636536,pole/52968,pole/52956
oh_route/93967,OSP:MESS:C639889,pole/54112,pole/53515
oh_route/93968,OSP:MESS:C641871,pole/53870,pole/52645
oh_route/93969,OSP:MESS::8088779,pole/54161,pole/53272
oh_route/93970,OSP:MESS:C643362,pole/54468,pole/53443
oh_route/93971,OSP:MESS::9492028,pole/53554,pole/52398
oh_route/93972,OSP:MESS:C644375,pole/54052,pole/53490
oh_route/93973,OSP:MESS::8118918,pole/54522,pole/54315
oh_route/93974,OSP:MESS:C657625,pole/52870,pole/53211
oh_route/93975,OSP:MESS:C652955,pole/53770,building/67429
oh_route/93976,OSP:MESS:C651035,pole/53432,building/67419
oh_route/93977,OSP:MESS:C652686,pole/54282,pole/53653
oh_route/93978,OSP:MESS:C706782,pole/53619,pole/53796
oh_route/93979,OSP:MESS:C654877,pole/52855,building/67363
oh_route/93980,OSP:MESS:C644583,pole/52731,pole/54003
oh_route/93981,OSP:MESS::8092614,pole/53824,pole/54034
oh_route/93982,OSP:MESS:C644564,pole/54259,pole/52851
oh_route/93983,OSP:MESS:C647913,pole/54348,pole/53705
oh_route/93984,OSP:MESS:C636963,pole/53513,pole/53547
oh_route/93985,OSP:MESS::8128207,pole/54301,pole/52961
oh_route/93986,OSP:MESS:C633842,pole/52408,pole/53257
oh_route/93987,OSP:MESS:C654104,pole/53505,pole/54517
oh_route/93988,OSP:MESS:C651669,pole/52515,pole/52384
oh_route/93989,OSP:MESS:C638920,pole/52457,pole/53844
oh_route/93990,OSP:MESS:C648126,pole/53989,pole/52859
oh_route/93991,OSP:MESS:C636282,pole/53237,pole/53521
oh_route/93992,OSP:MESS:C653037,pole/52475,building/67205
oh_route/93993,OSP:MESS:C636283,pole/53521,pole/53838
oh_route/93994,OSP:MESS:C644685,pole/53092,pole/52360
oh_route/93995,OSP:MESS:C646286,pole/54104,pole/54272
oh_route/93996,OSP:MESS:C667777,pole/53149,pole/53814
oh_route/93997,OSP:MESS:C637020,pole/54017,pole/53446
oh_route/93998,OSP:MESS:C660285,pole/53474,pole/54564
oh_route/93999,OSP:MESS:C651946,pole/54152,pole/54390
oh_route/94000,OSP:MESS:C645564,pole/54437,pole/54300
oh_route/94001,OSP:MESS:C651929,pole/52965,pole/53930
oh_route/94002,OSP:MESS:C667811,pole/52686,pole/53753
oh_route/94003,OSP:MESS:C647924,pole/53065,pole/53132
oh_route/94004,OSP:MESS:C650629,pole/52735,pole/52958
oh_route/94005,OSP:MESS::8123983,pole/54370,pole/54357
oh_route/94006,OSP:MESS:C643433,pole/53539,pole/54138
oh_route/94007,OSP:MESS::8157641,pole/52228,pole/53522
oh_route/94008,OSP:MESS:C658358,pole/52974,pole/52565
oh_route/94009,OSP:MESS::8091022,pole/54090,pole/54011
oh_route/94010,OSP:MESS:C638847,pole/53713,pole/54028
oh_route/94011,OSP:MESS::8091346,pole/53966,pole/54432
oh_route/94012,OSP:MESS::8118921,pole/52960,pole/53165
oh_route/94013,OSP:MESS:C646152,pole/54365,building/67768
oh_route/94014,OSP:MESS:C652575,pole/53243,pole/53267
oh_route/94015,OSP:MESS:C668608,pole/52683,pole/52743
oh_route/94016,OSP:MESS::8118922,pole/53165,pole/53010
oh_route/94017,OSP:MESS:C649547,pole/52945,pole/52714
oh_route/94018,OSP:MESS:C652428,pole/53900,pole/53003
oh_route/94019,OSP:MESS:C633758,pole/54030,pole/54012
oh_route/94020,OSP:MESS:C652729,pole/52243,pole/54566
oh_route/94021,OSP:MESS:C650648,pole/54071,pole/54219
oh_route/94022,OSP:MESS:C667762,pole/53971,pole/53623
oh_route/94023,OSP:MESS:C660758,pole/52428,pole/54127
oh_route/94024,OSP:MESS:C653519,pole/53567,building/66403
oh_route/94025,OSP:MESS:C640273,pole/54416,pole/53506
oh_route/94026,OSP:MESS:C649513,pole/53251,pole/54009
oh_route/94027,OSP:MESS:C666150,pole/52901,pole/53631
oh_route/94028,OSP:MESS:C645572,pole/54109,pole/52279
oh_route/94029,OSP:MESS:C648346,pole/53779,pole/53431
oh_route/94030,OSP:MESS:C645445,pole/52709,pole/53819
oh_route/94031,OSP:MESS:C652603,pole/54557,pole/54399
oh_route/94032,OSP:MESS:C653763,pole/53008,building/66793
oh_route/94033,OSP:MESS::8079819,pole/54235,pole/52433
oh_route/94034,OSP:MESS:C644474,pole/54280,pole/54376
oh_route/94035,OSP:MESS::8105140,pole/54431,pole/53473
oh_route/94036,OSP:MESS:C641806,pole/53047,pole/53113
oh_route/94037,OSP:MESS:C640560,pole/53171,pole/53622
oh_route/94038,OSP:MESS:C651238,pole/53209,pole/52736
oh_route/94039,OSP:MESS:C708166,pole/52403,pole/52981
oh_route/94040,OSP:MESS:C653513,pole/54398,building/67942
oh_route/94041,OSP:MESS:C645551,pole/52718,pole/54168
oh_route/94042,OSP:MESS:C651957,pole/53607,pole/53321
oh_route/94043,OSP:MESS:C652693,pole/52362,pole/53908
oh_route/94044,OSP:MESS::8091020,pole/54388,pole/52746
oh_route/94045,OSP:MESS:C646345,pole/53574,pole/53722
oh_route/94046,OSP:MESS::15966967,pole/53139,pole/52396
oh_route/94047,OSP:MESS:C645669,pole/54344,pole/53445
oh_route/94048,OSP:MESS:C643445,pole/53673,pole/54211
oh_route/94049,OSP:MESS:C648463,pole/53558,pole/53764
oh_route/94050,OSP:MESS:C647285,pole/52566,pole/53044
oh_route/94051,OSP:MESS:C642435,pole/52388,pole/53689
oh_route/94052,OSP:MESS:C646284,pole/54119,pole/54104
oh_route/94053,OSP:MESS:C666147,pole/52667,pole/52835
oh_route/94054,OSP:MESS:C647180,pole/54466,pole/53278
oh_route/94055,OSP:MESS:C645678,pole/54247,pole/52661
oh_route/94056,OSP:MESS::8169788,pole/54473,pole/53416
oh_route/94057,OSP:MESS:C660296,pole/53781,pole/52364
oh_route/94058,OSP:MESS:C653851,pole/53702,pole/54255
oh_route/94059,OSP:MESS:C706833,pole/53003,pole/54204
oh_route/94060,OSP:MESS:C658295,pole/52472,pole/53311
oh_route/94061,OSP:MESS:C648992,pole/53166,building/66996
oh_route/94062,OSP:MESS:C652859,pole/54349,pole/54063
oh_route/94063,OSP:MESS:C641808,pole/53006,pole/54107
oh_route/94064,OSP:MESS:C651788,pole/53630,pole/54058
oh_route/94065,OSP:MESS:C639191,pole/52489,pole/52654
oh_route/94066,OSP:MESS:C647518,pole/54003,pole/52785
oh_route/94067,OSP:MESS:C648159,pole/52733,pole/52389
oh_route/94068,OSP:MESS:C667059,pole/53239,pole/54029
oh_route/94069,OSP:MESS::8225167,pole/53540,pole/52619
oh_route/94070,OSP:MESS:C654946,pole/53540,pole/54069
oh_route/94071,OSP:MESS:C651726,pole/52384,building/66311
oh_route/94072,OSP:MESS:C647908,pole/54155,pole/53495
oh_route/94073,OSP:MESS::8169787,pole/52688,pole/54473
oh_route/94074,OSP:MESS:C650620,pole/53881,pole/52739
oh_route/94075,OSP:MESS:C652951,pole/53363,building/67521
oh_route/94076,OSP:MESS:C645539,pole/53994,pole/52971
oh_route/94077,OSP:MESS:C652935,pole/53363,building/67101
oh_route/94078,OSP:MESS:C667752,pole/52938,pole/52572
oh_route/94079,OSP:MESS:C647626,pole/54352,pole/53676
oh_route/94080,OSP:MESS::8091655,pole/53347,pole/53213
oh_route/94081,OSP:MESS:C648454,pole/53449,pole/53355
oh_route/94082,OSP:MESS:C638918,pole/54241,pole/54421
oh_route/94083,OSP:MESS:C657047,pole/53273,pole/53066
oh_route/94084,OSP:MESS:C644549,pole/52261,pole/53910
oh_route/94085,OSP:MESS:C633857,pole/53810,pole/53177
oh_route/94086,OSP:MESS:C640744,pole/53972,pole/53323
oh_route/94087,OSP:MESS::8128209,pole/53937,pole/54231
oh_route/94088,OSP:MESS:C636278,pole/52235,pole/53905
oh_route/94089,OSP:MESS:C652688,pole/53653,pole/52362
oh_route/94090,OSP:MESS::8131338,pole/52768,pole/53299
oh_route/94091,OSP:MESS:C666306,pole/54102,pole/52518
oh_route/94092,OSP:MESS:C652953,pole/54516,pole/53416
oh_route/94093,OSP:MESS:C709403,pole/53277,building/66396
oh_route/94094,OSP:MESS:C709160,pole/52635,building/68715
oh_route/94095,OSP:MESS:C658235,pole/53738,pole/53900
oh_route/94096,OSP:MESS:C652849,pole/52243,building/66334
oh_route/94097,OSP:MESS:C636279,pole/53905,pole/52273
oh_route/94098,OSP:MESS:C633753,pole/54042,pole/53094
oh_route/94099,OSP:MESS:C653887,pole/52907,pole/53579
oh_route/94100,OSP:MESS:C644550,pole/53910,pole/53368
oh_route/94101,OSP:MESS:C646272,pole/54581,pole/53479
oh_route/94102,OSP:MESS:C651785,pole/52601,pole/53876
oh_route/94103,OSP:MESS:C656894,pole/52674,building/67042
oh_route/94104,OSP:MESS:C652724,pole/52267,pole/53809
oh_route/94105,OSP:MESS:C652819,pole/53942,pole/53983
oh_route/94106,OSP:MESS:C641668,pole/54181,pole/53870
oh_route/94107,OSP:MESS:C652939,pole/53363,building/66251
oh_route/94108,OSP:MESS::8169426,pole/53150,pole/53818
oh_route/94109,OSP:MESS:C668613,pole/52743,pole/54205
oh_route/94110,OSP:MESS:C637107,pole/53383,pole/53899
oh_route/94111,OSP:MESS:C643552,pole/52666,pole/54480
oh_route/94112,OSP:MESS:C657611,pole/52995,pole/53095
oh_route/94113,OSP:MESS:C709453,pole/53401,building/66190
oh_route/94114,OSP:MESS:C653864,pole/54311,pole/54147
oh_route/94115,OSP:MESS:C640893,pole/54226,pole/52913
oh_route/94116,OSP:MESS:C653860,pole/53247,pole/52522
oh_route/94117,OSP:MESS::8128205,pole/52296,pole/52612
oh_route/94118,OSP:MESS:C636849,pole/54494,pole/53888
oh_route/94119,OSP:MESS:C633747,pole/52516,pole/53086
oh_route/94120,OSP:MESS:C648344,pole/53851,pole/53779
oh_route/94121,OSP:MESS::8119826,pole/52316,pole/54368
oh_route/94122,OSP:MESS:C653407,pole/54533,pole/53719
oh_route/94123,OSP:MESS:C652640,pole/52895,pole/54451
oh_route/94124,OSP:MESS:C637417,pole/54523,pole/52474
oh_route/94125,OSP:MESS:C667691,pole/53219,pole/54383
oh_route/94126,OSP:MESS:C646374,pole/52371,pole/53465
oh_route/94127,OSP:MESS:C646484,pole/53609,pole/52665
oh_route/94128,OSP:MESS:C650619,pole/52789,pole/53881
oh_route/94129,OSP:MESS:C658283,pole/53311,pole/52692
oh_route/94130,OSP:MESS:C667304,pole/52615,pole/53124
oh_route/94131,OSP:MESS:C650618,pole/52639,pole/52789
oh_route/94132,OSP:MESS::8159851,pole/54488,pole/52348
oh_route/94133,OSP:MESS:C657052,pole/53647,pole/54116
oh_route/94134,OSP:MESS:C653450,pole/53130,pole/53746
oh_route/94135,OSP:MESS:C651099,pole/54257,pole/52471
oh_route/94136,OSP:MESS:C706169,pole/53355,pole/52787
oh_route/94137,OSP:MESS:C650801,st_struct_pedestal/92424,building/68182
oh_route/94138,OSP:MESS:C662450,pole/54540,pole/52255
oh_route/94139,OSP:MESS::8097757,mywcom_route_junction/28106,pole/52767
oh_route/94140,OSP:MESS:C658216,pole/52862,pole/52750
oh_route/94141,OSP:MESS:C655155,pole/53009,pole/52299
oh_route/94142,OSP:MESS:C650543,pole/53715,pole/53675
oh_route/94143,OSP:MESS::8189716,pole/52964,pole/52481
oh_route/94144,OSP:MESS:C706861,pole/52715,pole/53848
oh_route/94145,OSP:MESS:C651953,pole/52229,pole/53064
oh_route/94146,OSP:MESS:C633768,pole/53388,pole/52516
oh_route/94147,OSP:MESS:C706780,pole/52723,pole/54403
oh_route/94148,OSP:MESS:C646469,pole/53668,pole/53609
oh_route/94149,OSP:MESS:C636597,pole/52721,pole/53978
oh_route/94150,OSP:MESS:C638915,pole/54556,pole/53795
oh_route/94151,OSP:MESS:C660277,pole/54336,pole/53451
oh_route/94152,OSP:MESS:C644597,pole/53221,pole/54355
oh_route/94153,OSP:MESS:C646316,pole/54283,pole/53850
oh_route/94154,OSP:MESS:C653867,pole/53786,pole/52910
oh_route/94155,OSP:MESS:C647973,pole/53765,pole/53867
oh_route/94156,OSP:MESS::8088774,pole/54135,pole/52353
oh_route/94157,OSP:MESS:C637218,pole/53318,pole/52274
oh_route/94158,OSP:MESS::8169422,pole/53285,pole/53444
oh_route/94159,OSP:MESS::15998694,pole/52920,pole/53058
oh_route/94160,OSP:MESS:C652562,pole/53873,pole/53507
oh_route/94161,OSP:MESS:C644861,pole/53823,pole/52740
oh_route/94162,OSP:MESS:C637105,pole/54206,pole/53383
oh_route/94163,OSP:MESS:C633916,pole/52818,pole/53185
oh_route/94164,OSP:MESS:C638913,pole/54318,pole/53614
oh_route/94165,OSP:MESS:C667820,pole/53288,pole/52807
oh_route/94166,OSP:MESS:C637453,pole/53524,pole/53111
oh_route/94167,OSP:MESS:C645141,pole/54008,pole/52700
oh_route/94168,OSP:MESS:C637418,pole/52474,pole/53106
oh_route/94169,OSP:MESS:C646271,pole/52669,pole/54581
oh_route/94170,OSP:MESS:C645575,pole/52279,pole/53709
oh_route/94171,OSP:MESS:C646384,pole/54248,pole/52935
oh_route/94172,OSP:MESS:C651934,pole/53918,pole/53577
oh_route/94173,OSP:MESS:C636540,pole/53822,pole/53744
oh_route/94174,OSP:MESS:C648168,pole/52447,pole/52600
oh_route/94175,OSP:MESS::8047495,pole/53731,pole/53750
oh_route/94176,OSP:MESS:C648467,pole/53556,pole/52903
oh_route/94177,OSP:MESS:C650622,pole/53894,pole/52363
oh_route/94178,OSP:MESS:C650936,pole/52867,building/68312
oh_route/94179,OSP:MESS:C657616,pole/52326,pole/54044
oh_route/94180,OSP:MESS::8092293,pole/54270,pole/53172
oh_route/94181,OSP:MESS:C650545,pole/53675,pole/52791
oh_route/94182,OSP:MESS:C633839,pole/52241,pole/52239
oh_route/94183,OSP:MESS:C658352,pole/53924,pole/53371
oh_route/94184,OSP:MESS:C660762,pole/54338,pole/53417
oh_route/94185,OSP:MESS:C646318,pole/53850,pole/52759
oh_route/94186,OSP:MESS::17055318,pole/52346,cabinet/2830
oh_route/94187,OSP:MESS:C648143,pole/53592,pole/54469
oh_route/94188,OSP:MESS:C667800,pole/52461,pole/53034
oh_route/94189,OSP:MESS:C652776,pole/54566,building/68091
oh_route/94190,OSP:MESS:C650934,pole/53188,building/68767
oh_route/94191,OSP:MESS:C650617,pole/54369,pole/52639
oh_route/94192,OSP:MESS::8145733,pole/52633,pole/54573
oh_route/94193,OSP:MESS:C636274,pole/52818,pole/53637
oh_route/94194,OSP:MESS:C653501,pole/52536,pole/54477
oh_route/94195,OSP:MESS::8123392,pole/52485,pole/52757
oh_route/94196,OSP:MESS:C662413,pole/52875,pole/52944
oh_route/94197,OSP:MESS::12348117,pole/54489,building/66746
oh_route/94198,OSP:MESS:C643204,pole/52452,pole/53855
oh_route/94199,OSP:MESS:C652367,pole/53483,pole/53463
oh_route/94200,OSP:MESS:C636539,pole/54074,pole/53822
oh_route/94201,OSP:MESS:C648154,pole/54370,pole/52626
oh_route/94202,OSP:MESS:C645682,pole/52661,pole/53813
oh_route/94203,OSP:MESS:C652585,mywcom_route_junction/27524,pole/53527
oh_route/94204,OSP:MESS::8123972,pole/53119,pole/53661
oh_route/94205,OSP:MESS:C652755,pole/54227,building/67184
oh_route/94206,OSP:MESS:C646315,pole/54343,pole/54283
oh_route/94207,OSP:MESS:C646380,pole/53469,pole/54033
oh_route/94208,OSP:MESS:C648141,pole/54082,pole/53592
oh_route/94209,OSP:MESS:C644572,pole/54137,pole/53346
oh_route/94210,OSP:MESS:C655883,pole/53224,pole/53532
oh_route/94211,OSP:MESS:C648149,pole/54007,pole/54252
oh_route/94212,OSP:MESS:C667305,pole/53124,pole/54126
oh_route/94213,OSP:MESS:C644674,pole/53882,pole/52451
oh_route/94214,OSP:MESS:C637215,pole/52794,pole/52276
oh_route/94215,OSP:MESS:C648464,pole/53558,pole/53200
oh_route/94216,OSP:MESS:C633918,pole/53185,pole/53271
oh_route/94217,OSP:MESS:C650621,pole/52739,pole/53894
oh_route/94218,OSP:MESS:C640679,pole/53662,pole/54382
oh_route/94219,OSP:MESS::8127494,pole/53639,pole/52811
oh_route/94220,OSP:MESS:C641652,pole/54062,pole/54139
oh_route/94221,OSP:MESS:C633921,pole/53271,pole/53457
oh_route/94222,OSP:MESS:C652366,pole/53804,pole/53483
oh_route/94223,OSP:MESS::8097101,pole/54000,pole/52982
oh_route/94224,OSP:MESS:C640682,pole/53662,pole/52882
oh_route/94225,OSP:MESS:C644528,pole/52769,pole/52415
oh_route/94226,OSP:MESS:C656962,pole/52323,pole/53560
oh_route/94227,OSP:MESS:C651310,pole/52581,pole/54263
oh_route/94228,OSP:MESS:C666221,pole/53207,pole/53776
oh_route/94229,OSP:MESS:C647989,pole/53867,pole/53514
oh_route/94230,OSP:MESS:C637052,pole/52898,pole/52942
oh_route/94231,OSP:MESS::8157634,pole/52915,pole/52479
oh_route/94232,OSP:MESS:C644740,pole/54448,pole/53266
oh_route/94233,OSP:MESS:C637419,pole/53106,pole/53388
oh_route/94234,OSP:MESS:C667307,pole/54126,pole/52404
oh_route/94235,OSP:MESS:C638859,pole/54150,pole/52766
oh_route/94236,OSP:MESS:C646504,pole/52607,pole/52407
oh_route/94237,OSP:MESS:C653461,pole/52991,pole/54208
oh_route/94238,OSP:MESS:C646420,pole/54530,pole/53296
oh_route/94239,OSP:MESS:C648448,pole/53294,pole/54175
oh_route/94240,OSP:MESS:C636847,pole/53992,pole/53114
oh_route/94241,OSP:MESS:C666333,pole/53372,pole/53146
oh_route/94242,OSP:MESS:C647548,pole/53763,pole/52671
oh_route/94243,OSP:MESS:C651268,pole/52244,pole/54257
oh_route/94244,OSP:MESS:C646366,pole/53184,pole/52724
oh_route/94245,OSP:MESS:C666379,pole/53216,pole/53974
oh_route/94246,OSP:MESS:C655124,pole/53070,pole/52990
oh_route/94247,OSP:MESS:C655880,pole/52291,pole/52292
oh_route/94248,OSP:MESS:C648031,pole/52376,pole/53497
oh_route/94249,OSP:MESS:C633760,pole/52865,pole/54174
oh_route/94250,OSP:MESS:C636955,pole/54172,pole/54167
oh_route/94251,OSP:MESS::8122727,pole/53704,pole/52722
oh_route/94252,OSP:MESS:C645146,pole/52700,pole/54366
oh_route/94253,OSP:MESS:C652401,pole/54412,pole/53072
oh_route/94254,OSP:MESS:C660279,pole/53474,pole/53458
oh_route/94255,OSP:MESS:C654870,pole/54262,pole/52893
oh_route/94256,OSP:MESS:C633840,pole/52239,pole/52512
oh_route/94257,OSP:MESS:C648057,pole/52962,pole/52651
oh_route/94258,OSP:MESS:C667763,pole/53536,pole/53971
oh_route/94259,OSP:MESS:C648485,pole/53038,pole/54350
oh_route/94260,OSP:MESS:C647644,pole/54198,pole/54308
oh_route/94261,OSP:MESS:C653774,pole/53644,pole/53342
oh_route/94262,OSP:MESS:C644530,pole/54461,pole/54555
oh_route/94263,OSP:MESS:C637454,pole/53111,pole/52841
oh_route/94264,OSP:MESS::8119825,pole/53573,pole/52316
oh_route/94265,OSP:MESS:C655157,pole/53186,pole/52381
oh_route/94266,OSP:MESS:C637045,pole/53694,pole/53354
oh_route/94267,OSP:MESS:C710039,pole/52520,building/68500
oh_route/94268,OSP:MESS:C637047,pole/53354,pole/54314
oh_route/94269,OSP:MESS:C640254,pole/54190,pole/53078
oh_route/94270,OSP:MESS:C648144,pole/54469,pole/54290
oh_route/94271,OSP:MESS:C642381,pole/52538,pole/53612
oh_route/94272,OSP:MESS::8122086,pole/53328,pole/54395
oh_route/94273,OSP:MESS:C650645,pole/52739,pole/52357
oh_route/94274,OSP:MESS:C644744,pole/53266,pole/53197
oh_route/94275,OSP:MESS:C636284,pole/53838,pole/52512
oh_route/94276,OSP:MESS:C637189,pole/52949,pole/52996
oh_route/94277,OSP:MESS:C637212,pole/53307,pole/52794
oh_route/94278,OSP:MESS::8092616,pole/53463,pole/53000
oh_route/94279,OSP:MESS::8118920,pole/54435,pole/52960
oh_route/94280,OSP:MESS:C657648,pole/54500,pole/54186
oh_route/94281,OSP:MESS:C654105,pole/53505,pole/54026
oh_route/94282,OSP:MESS:C647844,pole/54129,pole/54358
oh_route/94283,OSP:MESS:C652564,pole/52263,pole/52419
oh_route/94284,OSP:MESS:C650631,pole/52652,pole/53878
oh_route/94285,OSP:MESS:C662410,pole/53139,pole/52875
oh_route/94286,OSP:MESS:C636842,pole/52505,pole/53074
oh_route/94287,OSP:MESS:C648026,pole/54569,pole/53936
oh_route/94288,OSP:MESS::8163167,pole/52997,pole/54545
oh_route/94289,OSP:MESS:C656197,pole/53022,pole/52497
oh_route/94290,OSP:MESS:C639945,pole/53126,pole/54330
oh_route/94291,OSP:MESS:C652726,pole/53770,pole/53363
oh_route/94292,OSP:MESS:C652683,pole/53767,pole/54282
oh_route/94293,OSP:MESS:C636846,pole/53202,pole/53992
oh_route/94294,OSP:MESS:C646314,pole/52866,pole/54343
oh_route/94295,OSP:MESS:C667877,pole/52758,pole/52997
oh_route/94296,OSP:MESS:C636275,pole/53637,pole/52994
oh_route/94297,OSP:MESS:C645525,pole/53352,pole/52675
oh_route/94298,OSP:MESS:C705790,pole/54273,pole/54244
oh_route/94299,OSP:MESS:C636843,pole/53074,pole/53026
oh_route/94300,OSP:MESS:C638869,pole/52761,pole/53238
oh_route/94301,OSP:MESS::8092620,pole/52810,pole/53832
oh_route/94302,OSP:MESS:C654381,pole/54521,building/67970
oh_route/94303,OSP:MESS:C651043,pole/52786,building/67198
oh_route/94304,OSP:MESS:C654108,pole/53401,pole/52455
oh_route/94305,OSP:MESS:C664493,pole/52347,pole/53193
oh_route/94306,OSP:MESS:C639888,pole/52597,pole/54112
oh_route/94307,OSP:MESS::8169781,pole/53100,pole/54562
oh_route/94308,OSP:MESS:C653068,pole/53141,building/66995
oh_route/94309,OSP:MESS:C644560,pole/52966,pole/54515
oh_route/94310,OSP:MESS:C641137,pole/52508,pole/53557
oh_route/94311,OSP:MESS:C648152,pole/54509,pole/52493
oh_route/94312,OSP:MESS:C650539,pole/53326,pole/53222
oh_route/94313,OSP:MESS:C644605,pole/53535,pole/53929
oh_route/94314,OSP:MESS:C650108,pole/54067,building/68723
oh_route/94315,OSP:MESS:C638853,pole/52776,pole/54324
oh_route/94316,OSP:MESS:C643642,pole/54506,pole/52249
oh_route/94317,OSP:MESS:C646501,pole/52954,pole/52607
oh_route/94318,OSP:MESS:C648146,pole/54290,pole/53036
oh_route/94319,OSP:MESS:C647634,pole/53264,pole/53928
oh_route/94320,OSP:MESS:C639891,pole/53970,pole/53087
oh_route/94321,OSP:MESS:C636859,pole/54195,pole/52697
oh_route/94322,OSP:MESS:C648131,pole/53119,pole/52563
oh_route/94323,OSP:MESS:C709279,pole/54394,building/67789
oh_route/94324,OSP:MESS::8159812,pole/53730,pole/52329
oh_route/94325,OSP:MESS:C637267,pole/54276,pole/52738
