id,name,in_structure,out_structure
ug_route/159677,OSP:CHOLE::13781188,st_struct_vault/2483,mywcom_route_junction/20993
ug_route/159678,OSP:CHOLE::14268404,st_struct_vault/2482,mywcom_route_junction/21312
ug_route/159679,OSP:BUSP:C648397,mywcom_route_junction/21037,st_struct_pedestal/70319
ug_route/159680,OSP:FBSP::13713525,pole/42132,mywcom_route_junction/21006
ug_route/159681,OSP:FBSP::12389060,st_struct_pedestal/67547,mywcom_route_junction/21239
ug_route/159682,OSP:FBSP::12051791,mywcom_route_junction/21734,mywcom_route_junction/21984
ug_route/159683,OSP:BUSP::9498766,mywcom_route_junction/21507,st_struct_pedestal/69158
ug_route/159684,OSP:BUSP::9440504,mywcom_route_junction/21275,st_struct_pedestal/70721
ug_route/159685,OSP:CHOLE::10695867,st_struct_vault/2422,mywcom_route_junction/20957
ug_route/159686,OSP:BUSP::9499399,mywcom_route_junction/21664,st_struct_pedestal/69849
ug_route/159687,OSP:BUSP::9525948,mywcom_route_junction/21270,cabinet/2432
ug_route/159688,OSP:FBSP:C708420,st_struct_buried_splice_location/2702,st_struct_pedestal/68169
ug_route/159689,OSP:BUSP::9450741,mywcom_route_junction/21409,st_struct_pedestal/69522
ug_route/159690,OSP:BUSP::9451386,mywcom_route_junction/21162,st_struct_pedestal/68839
ug_route/159691,OSP:BUSP::9451799,mywcom_route_junction/21731,st_struct_pedestal/69969
ug_route/159692,OSP:BUSP::9451810,mywcom_route_junction/21651,st_struct_pedestal/68992
ug_route/159693,OSP:BUSP::9451802,mywcom_route_junction/21791,st_struct_pedestal/68271
ug_route/159694,OSP:BUSP::9450431,mywcom_route_junction/21281,st_struct_pedestal/68618
ug_route/159695,OSP:BUSP::9451383,mywcom_route_junction/21101,st_struct_pedestal/68270
ug_route/159696,OSP:BUSP::9452062,mywcom_route_junction/21316,st_struct_pedestal/69441
ug_route/159697,OSP:BUSP::9452056,mywcom_route_junction/21893,st_struct_pedestal/67324
ug_route/159698,OSP:BUSP::9451390,mywcom_route_junction/21883,st_struct_pedestal/70578
ug_route/159699,OSP:BUSP::9452065,mywcom_route_junction/21544,st_struct_pedestal/67560
ug_route/159700,OSP:BUSP::9450458,mywcom_route_junction/21942,st_struct_pedestal/69567
ug_route/159701,OSP:BUSP::9450747,mywcom_route_junction/21448,st_struct_pedestal/70799
ug_route/159702,OSP:BUSP::9451075,mywcom_route_junction/21230,st_struct_pedestal/70305
ug_route/159703,OSP:BUSP::9450463,mywcom_route_junction/21789,st_struct_pedestal/70630
ug_route/159704,OSP:BUSP::9450746,mywcom_route_junction/21200,st_struct_pedestal/70434
ug_route/159705,OSP:BUSP::9451805,mywcom_route_junction/21175,st_struct_pedestal/68016
ug_route/159706,OSP:BUSP::9452059,mywcom_route_junction/21445,st_struct_pedestal/70319
ug_route/159707,OSP:BUSP::9450464,mywcom_route_junction/21824,st_struct_pedestal/68528
ug_route/159708,OSP:BUSP::9275655,mywcom_route_junction/20976,st_struct_pedestal/69908
ug_route/159709,OSP:BUSP::9450744,mywcom_route_junction/21200,mywcom_route_junction/21448
ug_route/159710,OSP:BUSP::13020514,st_struct_pedestal/70086,mywcom_route_junction/20909
ug_route/159711,OSP:BUSP::9469353,mywcom_route_junction/20925,st_struct_pedestal/67680
ug_route/159712,OSP:FBSP::12051789,st_struct_pedestal/70687,mywcom_route_junction/21734
ug_route/159713,OSP:BUSP::9455558,mywcom_route_junction/21515,st_struct_pedestal/67296
ug_route/159714,OSP:BUSP::10069940,st_struct_pedestal/67576,st_struct_pedestal/67949
ug_route/159715,OSP:FBSP::12051790,mywcom_route_junction/21734,st_struct_pedestal/68849
ug_route/159716,OSP:CHOLE::12078037,st_struct_vault/2486,mywcom_route_junction/21610
ug_route/159717,OSP:CHOLE::13781189,st_struct_vault/2467,mywcom_route_junction/21308
ug_route/159718,OSP:BUSP::9450427,mywcom_route_junction/21080,st_struct_pedestal/70665
ug_route/159719,OSP:BUSP:C645706,mywcom_route_junction/21053,st_struct_pedestal/68444
ug_route/159720,OSP:CHOLE::16958664,st_struct_vault/2475,mywcom_route_junction/21244
ug_route/159721,OSP:CHOLE::16958671,st_struct_vault/2475,mywcom_route_junction/21611
ug_route/159722,OSP:CHOLE::12440284,st_struct_vault/2440,mywcom_route_junction/20937
ug_route/159723,OSP:BUSP::9530109,cabinet/2478,st_struct_pedestal/69707
ug_route/159724,OSP:BUSP:C658279,st_struct_pedestal/69590,pole/40808
ug_route/159725,OSP:FBSP:C652873,mywcom_route_junction/21805,building/49644
ug_route/159726,OSP:FBSP::13684420,st_struct_pedestal/68321,building/50756
ug_route/159727,OSP:FBSP:C663376,mywcom_route_junction/21370,st_struct_pedestal/68190
ug_route/159728,OSP:CHOLE::13917047,mywcom_route_junction/20971,st_struct_vault/2434
ug_route/159729,OSP:FBSP::12079013,st_struct_pedestal/68802,st_struct_pedestal/69882
ug_route/159730,OSP:BUSP::9503223,st_struct_pedestal/67101,mywcom_route_junction/20989
ug_route/159731,OSP:CHOLE::16960915,st_struct_vault/2467,mywcom_route_junction/21698
ug_route/159732,OSP:CHOLE::16958663,st_struct_vault/2475,mywcom_route_junction/20982
ug_route/159733,OSP:CHOLE::13917048,mywcom_route_junction/20971,st_struct_vault/2434
ug_route/159734,OSP:CHOLE::12440287,st_struct_vault/2479,mywcom_route_junction/21429
ug_route/159735,OSP:BUSP::9500035,st_struct_pedestal/69423,mywcom_route_junction/21808
ug_route/159736,OSP:CHOLE::12440281,st_struct_vault/2444,mywcom_route_junction/21484
ug_route/159737,OSP:BUSP::9500348,st_struct_pedestal/67675,mywcom_route_junction/21313
ug_route/159738,OSP:BUSP::9501954,mywcom_route_junction/21028,st_struct_pedestal/67453
ug_route/159739,OSP:BUSP::9503220,mywcom_route_junction/21054,st_struct_pedestal/70800
ug_route/159740,OSP:CHOLE::16943302,st_struct_vault/2479,mywcom_route_junction/21523
ug_route/159741,OSP:BUSP::9499073,st_struct_pedestal/67844,mywcom_route_junction/20908
ug_route/159742,OSP:FBSP:C706992,mywcom_route_junction/21292,building/50211
ug_route/159743,OSP:FBSP:C706990,mywcom_route_junction/21881,building/48915
ug_route/159744,OSP:BUSP::9500021,mywcom_route_junction/21464,st_struct_pedestal/68351
ug_route/159745,OSP:FBSP:C706966,mywcom_route_junction/21617,building/49209
ug_route/159746,OSP:FBSP:C706989,mywcom_route_junction/21169,building/48998
ug_route/159747,OSP:BUSP::9501987,st_struct_pedestal/70385,mywcom_route_junction/21767
ug_route/159748,OSP:BUSP::9501951,st_struct_pedestal/69671,mywcom_route_junction/20986
ug_route/159749,OSP:BUSP::9501957,mywcom_route_junction/21821,st_struct_pedestal/67990
ug_route/159750,OSP:BUSP::9500024,mywcom_route_junction/21434,st_struct_pedestal/67492
ug_route/159751,OSP:BUSP:C648401,mywcom_route_junction/21179,mywcom_route_junction/21037
ug_route/159752,OSP:FBSP:C706962,mywcom_route_junction/21750,building/50200
ug_route/159753,OSP:BUSP::9498769,st_struct_pedestal/67270,mywcom_route_junction/21137
ug_route/159754,OSP:FBSP::16786568,mywcom_route_junction/21968,building/50833
ug_route/159755,OSP:BUSP::9499390,st_struct_pedestal/70590,mywcom_route_junction/21266
ug_route/159756,OSP:BUSP::9500340,mywcom_route_junction/21353,st_struct_pedestal/70012
ug_route/159757,OSP:BUSP::9501950,mywcom_route_junction/21590,st_struct_pedestal/69893
ug_route/159758,OSP:BUSP::9502276,st_struct_pedestal/68820,mywcom_route_junction/20903
ug_route/159759,OSP:BUSP::9500027,mywcom_route_junction/21427,st_struct_pedestal/70374
ug_route/159760,OSP:BUSP::9501969,mywcom_route_junction/21623,st_struct_pedestal/70326
ug_route/159761,OSP:BUSP::9500351,mywcom_route_junction/21477,st_struct_pedestal/70632
ug_route/159762,OSP:BUSP::9498761,st_struct_pedestal/67963,mywcom_route_junction/21133
ug_route/159763,OSP:BUSP::8435652,mywcom_route_junction/21993,mywcom_route_junction/21486
ug_route/159764,OSP:CHOLE::12440959,st_struct_vault/2480,mywcom_route_junction/21529
ug_route/159765,OSP:CHOLE::11065236,st_struct_vault/2467,mywcom_route_junction/21944
ug_route/159766,OSP:BUSP::9500354,mywcom_route_junction/21065,st_struct_pedestal/68038
ug_route/159767,OSP:BUSP::8345412,st_struct_pedestal/69898,mywcom_route_junction/21549
ug_route/159768,OSP:BUSP::13712580,mywcom_route_junction/20993,st_struct_vault/2482
ug_route/159769,OSP:BUSP::9501946,mywcom_route_junction/21838,st_struct_pedestal/69494
ug_route/159770,OSP:BUSP::13675147,st_struct_pedestal/68392,mywcom_route_junction/21855
ug_route/159771,OSP:BUSP::8447502,mywcom_route_junction/21358,building/49754
ug_route/159772,OSP:CHOLE::12449261,st_struct_vault/2434,mywcom_route_junction/22022
ug_route/159773,OSP:BUSP::8189722,pole/42838,st_struct_pedestal/67983
ug_route/159774,OSP:FBSP::12051909,st_struct_pedestal/70626,st_struct_pedestal/70439
ug_route/159775,OSP:BUSP::16795217,mywcom_route_junction/21730,mywcom_route_junction/21137
ug_route/159776,OSP:FBSP::13672926,mywcom_route_junction/22019,mywcom_route_junction/21629
ug_route/159777,OSP:BUSP:C667329,st_struct_pedestal/68466,st_struct_pedestal/70580
ug_route/159778,OSP:BUSP:C689275,st_struct_pedestal/67375,mywcom_route_junction/22006
ug_route/159779,OSP:BUSP::9499411,mywcom_route_junction/21795,st_struct_pedestal/67581
ug_route/159780,OSP:BUSP::11087285,cabinet/2469,tower/483
ug_route/159781,OSP:BUSP::16769860,mywcom_route_junction/21988,st_struct_pedestal/69884
ug_route/159782,OSP:BUSP::8950852,st_struct_pedestal/68309,mywcom_route_junction/21827
ug_route/159783,OSP:BUSP::9499402,st_struct_pedestal/69721,mywcom_route_junction/21248
ug_route/159784,OSP:BUSP::9499408,mywcom_route_junction/21822,st_struct_pedestal/69469
ug_route/159785,OSP:BUSP::9534904,st_struct_pedestal/67463,st_struct_pedestal/68729
ug_route/159786,OSP:BUSP::9498756,st_struct_pedestal/67353,cabinet/2459
ug_route/159787,OSP:FBSP::14275499,st_struct_pedestal/70312,building/49567
ug_route/159788,OSP:BUSP::9279173,st_struct_pedestal/67732,st_struct_pedestal/69650
ug_route/159789,OSP:FBSP::8587983,mywcom_route_junction/21652,building/51262
ug_route/159790,OSP:BUSP::16060404,st_struct_pedestal/70284,pole/41273
ug_route/159791,OSP:CHOLE::13917049,mywcom_route_junction/21938,st_struct_vault/2434
ug_route/159792,OSP:BUSP::9430937,st_struct_pedestal/67422,st_struct_pedestal/70287
ug_route/159793,OSP:BUSP:C644521,pole/41457,cabinet/2462
ug_route/159794,OSP:FORSP:C645972,mywcom_route_junction/21683,pole/41639
ug_route/159795,OSP:BUSP::9502279,mywcom_route_junction/21235,st_struct_pedestal/70832
ug_route/159796,OSP:FBSP:C711665,mywcom_route_junction/21575,building/50599
ug_route/159797,OSP:BUSP::9499405,mywcom_route_junction/21945,st_struct_pedestal/69045
ug_route/159798,OSP:FBSP:C654064,building/50229,building/50316
ug_route/159799,OSP:FBSP::16783383,st_struct_pedestal/68674,st_struct_pedestal/69155
ug_route/159800,OSP:FBSP::16785176,st_struct_pedestal/69733,st_struct_pedestal/70697
ug_route/159801,OSP:FBSP::16784335,st_struct_pedestal/68714,st_struct_pedestal/69227
ug_route/159802,OSP:CHOLE::16953227,st_struct_vault/2462,mywcom_route_junction/21364
ug_route/159803,OSP:BUSP:C711745,mywcom_route_junction/21927,st_struct_pedestal/70661
ug_route/159804,OSP:BUSP:C711680,st_struct_pedestal/70661,mywcom_route_junction/21927
ug_route/159805,OSP:BUSP::9206867,mywcom_route_junction/21129,st_struct_pedestal/67204
ug_route/159806,OSP:FBSP::10639880,mywcom_route_junction/21576,st_struct_pedestal/70474
ug_route/159807,OSP:BUSP::15996432,st_struct_pedestal/67409,st_struct_pedestal/69251
ug_route/159808,OSP:FBSP::10638770,mywcom_route_junction/21565,st_struct_pedestal/67203
ug_route/159809,OSP:FBSP:C711668,mywcom_route_junction/21727,building/49095
ug_route/159810,OSP:BUSP::10682804,cabinet/2480,cabinet/2422
ug_route/159811,OSP:BUSP:C641709,pole/40846,st_struct_pedestal/68324
ug_route/159812,OSP:BUSP::13453701,st_struct_pedestal/68123,st_struct_pedestal/68553
ug_route/159813,OSP:BUSP::9452052,pole/42838,st_struct_pedestal/67983
ug_route/159814,OSP:FORSP::13702967,mywcom_route_junction/21099,mywcom_route_junction/21397
ug_route/159815,OSP:FBSP::8415504,mywcom_route_junction/21304,st_struct_pedestal/67164
ug_route/159816,OSP:FBSP::10638817,mywcom_route_junction/21693,st_struct_pedestal/67316
ug_route/159817,OSP:BUSP:C647413,st_struct_pedestal/68444,st_struct_pedestal/69014
ug_route/159818,OSP:BUSP::9505786,st_struct_pedestal/69705,mywcom_route_junction/21539
ug_route/159819,OSP:FBSP::8950870,cabinet/2467,mywcom_route_junction/21332
ug_route/159820,OSP:BUSP::10271223,st_struct_pedestal/68055,mywcom_route_junction/21281
ug_route/159821,OSP:BUSP::9441157,st_struct_pedestal/68190,mywcom_route_junction/20905
ug_route/159822,OSP:FBSP::8587982,mywcom_route_junction/21652,building/50739
ug_route/159823,OSP:BUSP::8906397,pole/41457,cabinet/2462
ug_route/159824,OSP:FBSP::13705205,st_struct_pedestal/70716,st_struct_vault/2433
ug_route/159825,OSP:BUSP::9460122,st_struct_pedestal/69099,st_struct_pedestal/70789
ug_route/159826,OSP:BUSP::9421302,pole/40846,st_struct_pedestal/68324
ug_route/159827,OSP:FBSP:C639518,st_struct_pedestal/69404,st_struct_pedestal/67126
ug_route/159828,OSP:BUSP::9523381,mywcom_route_junction/21270,st_struct_pedestal/68466
ug_route/159829,OSP:BUSP:C645965,mywcom_route_junction/21665,st_struct_pedestal/70354
ug_route/159830,OSP:BUSP::9525949,st_struct_pedestal/68466,st_struct_pedestal/70580
ug_route/159831,OSP:FORSP::16961863,st_struct_vault/2486,mywcom_route_junction/21182
ug_route/159832,OSP:FBSP:C710761,mywcom_route_junction/21277,building/49821
ug_route/159833,OSP:FBSP::10638807,mywcom_route_junction/21634,st_struct_pedestal/69629
ug_route/159834,OSP:BUSP:C651782,st_struct_pedestal/70683,mywcom_route_junction/20933
ug_route/159835,OSP:BUSP::8369744,st_struct_pedestal/67271,mywcom_route_junction/21425
ug_route/159836,OSP:FBSP::11793478,st_struct_pedestal/67588,building/50938
ug_route/159837,OSP:FBSP::15352916,pole/40888,st_struct_pedestal/68103
ug_route/159838,OSP:BUSP::16057527,mywcom_route_junction/21049,building/50027
ug_route/159839,OSP:BUSP::11474151,mywcom_route_junction/21904,st_struct_pedestal/69296
ug_route/159840,OSP:BUSP::10757301,mywcom_route_junction/21288,building/49279
ug_route/159841,OSP:FBSP::12053051,mywcom_route_junction/20912,mywcom_route_junction/21204
ug_route/159842,OSP:FBSP::12051825,st_struct_pedestal/68906,mywcom_route_junction/21298
ug_route/159843,OSP:BUSP::9492031,cabinet/2489,pole/42384
ug_route/159844,OSP:BUSP::9502282,st_struct_pedestal/68879,mywcom_route_junction/21388
ug_route/159845,OSP:BUSP::17083508,st_struct_pedestal/69831,st_struct_pedestal/70339
ug_route/159846,OSP:BUSP::16040250,mywcom_route_junction/21902,st_struct_pedestal/68484
ug_route/159847,OSP:FBSP::12052126,mywcom_route_junction/21600,mywcom_route_junction/21692
ug_route/159848,OSP:BUSP::9430941,st_struct_pedestal/67422,st_struct_pedestal/70287
ug_route/159849,OSP:FBSP::13885369,mywcom_route_junction/21315,mywcom_route_junction/21151
ug_route/159850,OSP:BUSP::9430925,mywcom_route_junction/21971,st_struct_pedestal/67987
ug_route/159851,OSP:BUSP::9502291,st_struct_pedestal/70815,mywcom_route_junction/21666
ug_route/159852,OSP:FBSP::13402183,st_struct_pedestal/69757,st_struct_pedestal/69762
ug_route/159853,OSP:BUSP::8447492,st_struct_pedestal/68482,pole/41758
ug_route/159854,OSP:FBSP::16785175,cabinet/2495,st_struct_pedestal/69559
ug_route/159855,OSP:FBSP::7629277,pole/42610,st_struct_pedestal/67200
ug_route/159856,OSP:BUSP::9502288,st_struct_pedestal/67272,mywcom_route_junction/21667
ug_route/159857,OSP:BUSP::8366860,mywcom_route_junction/21444,mywcom_route_junction/21214
ug_route/159858,OSP:BUSP:C644354,mywcom_route_junction/21582,st_struct_pedestal/69075
ug_route/159859,OSP:FBSP::10675445,st_struct_pedestal/68970,st_struct_pedestal/68872
ug_route/159860,OSP:BUSP:C671220,st_struct_pedestal/70307,st_struct_pedestal/68202
ug_route/159861,OSP:BUSP::11512510,st_struct_pedestal/70627,pole/40610
ug_route/159862,OSP:BUSP::16040253,mywcom_route_junction/21989,st_struct_pedestal/69600
ug_route/159863,OSP:BUSP::8399185,cabinet/2439,st_struct_pedestal/69972
ug_route/159864,OSP:BUSP::8402101,pole/41446,cabinet/2425
ug_route/159865,OSP:BUSP::8447507,mywcom_route_junction/21966,building/49856
ug_route/159866,OSP:FBSP::8415506,mywcom_route_junction/22007,st_struct_pedestal/67440
ug_route/159867,OSP:BUSP::9502285,st_struct_pedestal/70605,mywcom_route_junction/21176
ug_route/159868,OSP:BUSP::16040248,mywcom_route_junction/21297,st_struct_pedestal/70361
ug_route/159869,OSP:BUSP::9504190,st_struct_pedestal/69014,st_struct_pedestal/68444
ug_route/159870,OSP:BUSP:C639813,st_struct_pedestal/69114,st_struct_pedestal/69846
ug_route/159871,OSP:FBSP::12069031,mywcom_route_junction/21937,mywcom_route_junction/21450
ug_route/159872,OSP:BUSP::16783623,mywcom_route_junction/20952,mywcom_route_junction/21496
ug_route/159873,OSP:BUSP:C667692,st_struct_pedestal/68032,pole/40801
ug_route/159874,OSP:BUSP:C706006,pole/40507,mywcom_route_junction/21495
ug_route/159875,OSP:FBSP::8415812,mywcom_route_junction/21796,st_struct_pedestal/69354
ug_route/159876,OSP:BUSP::8394708,pole/40669,cabinet/2514
ug_route/159877,OSP:FBSP::8415502,st_struct_pedestal/68476,mywcom_route_junction/21762
ug_route/159878,OSP:FBSP::8415814,mywcom_route_junction/21059,st_struct_pedestal/70221
ug_route/159879,OSP:BUSP::12034972,mywcom_route_junction/21560,mywcom_route_junction/21366
ug_route/159880,OSP:FBSP:C667226,mywcom_route_junction/21949,st_struct_pedestal/68613
ug_route/159881,OSP:BUSP::8484308,st_struct_pedestal/67347,cabinet/2453
ug_route/159882,OSP:BUSP::8394710,pole/40767,cabinet/2444
ug_route/159883,OSP:BUSP::16023605,pole/40697,st_struct_pedestal/70162
ug_route/159884,OSP:BUSP:C706380,st_struct_pedestal/69075,st_struct_pedestal/70359
ug_route/159885,OSP:BUSP:C711513,pole/40697,st_struct_pedestal/70162
ug_route/159886,OSP:BUSP:C705114,st_struct_pedestal/67965,st_struct_pedestal/68080
ug_route/159887,OSP:BUSP::8439827,st_struct_pedestal/68410,pole/42520
ug_route/159888,OSP:BUSP::9016146,st_struct_pedestal/68826,mywcom_route_junction/21078
ug_route/159889,OSP:BUSP::16040564,mywcom_route_junction/21783,st_struct_pedestal/70620
ug_route/159890,OSP:BUSP::16040246,mywcom_route_junction/21923,st_struct_pedestal/70510
ug_route/159891,OSP:BUSP::9455557,mywcom_route_junction/21515,st_struct_pedestal/69550
ug_route/159892,OSP:BUSP::12035116,mywcom_route_junction/21096,st_struct_buried_splice_location/2709
ug_route/159893,OSP:BUSP::16776387,mywcom_route_junction/21198,st_struct_pedestal/68605
ug_route/159894,OSP:FBSP:C706991,mywcom_route_junction/21740,mywcom_route_junction/21292
ug_route/159895,OSP:BUSP::9354740,st_struct_pedestal/68896,st_struct_pedestal/70108
ug_route/159896,OSP:BUSP::10916660,cabinet/2524,st_struct_pedestal/70661
ug_route/159897,OSP:FBSP:C642393,st_struct_pedestal/67444,st_struct_pedestal/68105
ug_route/159898,OSP:BUSP::9531705,cabinet/2495,st_struct_pedestal/69559
ug_route/159899,OSP:BUSP:C711657,st_struct_pedestal/68572,pole/41821
ug_route/159900,OSP:BUSP::13020515,mywcom_route_junction/20909,mywcom_route_junction/21461
ug_route/159901,OSP:FBSP::11670596,st_struct_pedestal/68024,building/49428
ug_route/159902,OSP:BUSP::13020612,st_struct_pedestal/68649,mywcom_route_junction/20909
ug_route/159903,OSP:FORSP::16955881,st_struct_vault/2465,mywcom_route_junction/21005
ug_route/159904,OSP:BUSP::9509330,mywcom_route_junction/21976,mywcom_route_junction/20951
ug_route/159905,OSP:BUSP::8399186,st_struct_pedestal/69972,st_struct_pedestal/69381
ug_route/159906,OSP:BUSP::8396955,pole/41727,cabinet/2502
ug_route/159907,OSP:BUSP::10672821,mywcom_route_junction/21320,st_struct_pedestal/67901
ug_route/159908,OSP:FBSP::16900916,st_struct_pedestal/70769,building/50263
ug_route/159909,OSP:BUSP::12343333,pole/42794,st_struct_pedestal/69013
ug_route/159910,OSP:BUSP::9490783,st_struct_pedestal/69404,mywcom_route_junction/21540
ug_route/159911,OSP:BUSP::8394709,pole/41005,cabinet/2451
ug_route/159912,OSP:FBSP:C643019,mywcom_route_junction/21755,st_struct_pedestal/67987
ug_route/159913,OSP:BUSP::9505141,st_struct_pedestal/69077,st_struct_pedestal/69404
ug_route/159914,OSP:CHOLE::16954184,st_struct_vault/2455,mywcom_route_junction/21586
ug_route/159915,OSP:FBSP:C711685,mywcom_route_junction/21451,mywcom_route_junction/21663
ug_route/159916,OSP:BUSP::16057235,st_struct_pedestal/67358,building/50117
ug_route/159917,OSP:BUSP::8402102,pole/41106,cabinet/2523
ug_route/159918,OSP:BUSP::8402100,pole/42644,cabinet/2473
ug_route/159919,OSP:FBSP:C667745,st_struct_pedestal/69659,building/48884
ug_route/159920,OSP:BUSP::8396950,pole/40921,cabinet/2416
ug_route/159921,OSP:FBSP::12188405,st_struct_pedestal/70069,building/48859
ug_route/159922,OSP:BUSP::16040278,mywcom_route_junction/21024,mywcom_route_junction/21759
ug_route/159923,OSP:BUSP::8396949,pole/42360,cabinet/2446
ug_route/159924,OSP:FBSP::13098318,st_struct_pedestal/68403,mywcom_route_junction/21239
ug_route/159925,OSP:FBSP::12052124,mywcom_route_junction/21692,st_struct_pedestal/69344
ug_route/159926,OSP:FORSP:D8183763,st_struct_vault/2486,mywcom_route_junction/21449
ug_route/159927,OSP:BUSP::9441159,mywcom_route_junction/20905,st_struct_pedestal/67774
ug_route/159928,OSP:BUSP:C644714,st_struct_pedestal/67618,pole/42578
ug_route/159929,OSP:BUSP:C649885,st_struct_pedestal/69788,st_struct_pedestal/69042
ug_route/159930,OSP:BUSP::8415495,st_struct_pedestal/67694,cabinet/2487
ug_route/159931,OSP:BUSP::16040258,mywcom_route_junction/21947,building/50079
ug_route/159932,OSP:BUSP::11474147,mywcom_route_junction/21109,st_struct_pedestal/69228
ug_route/159933,OSP:BUSP::12034970,mywcom_route_junction/21560,mywcom_route_junction/21747
ug_route/159934,OSP:BUSP::9490781,mywcom_route_junction/21267,st_struct_pedestal/69846
ug_route/159935,OSP:CHOLE::16954186,st_struct_vault/2455,mywcom_route_junction/21586
ug_route/159936,OSP:BUSP:C657711,mywcom_route_junction/21710,st_struct_pedestal/70726
ug_route/159937,OSP:BUSP:C654088,mywcom_route_junction/21327,st_struct_buried_splice_location/2615
ug_route/159938,OSP:FBSP::12069029,st_struct_pedestal/69482,mywcom_route_junction/21937
ug_route/159939,OSP:BUSP:C646151,mywcom_route_junction/21567,st_struct_pedestal/70082
ug_route/159940,OSP:BUSP:C660141,st_struct_pedestal/69972,st_struct_pedestal/69381
ug_route/159941,OSP:BUSP:C707095,cabinet/2493,mywcom_route_junction/21845
ug_route/159942,OSP:FBSP::10638583,st_struct_pedestal/68059,building/51278
ug_route/159943,OSP:BUSP::8906055,st_struct_pedestal/67062,mywcom_route_junction/21253
ug_route/159944,OSP:FBSP::12053037,mywcom_route_junction/21764,building/49657
ug_route/159945,OSP:BUSP:C707667,pole/41873,mywcom_route_junction/21282
ug_route/159946,OSP:BUSP:C651828,st_struct_pedestal/67105,st_struct_pedestal/67265
ug_route/159947,OSP:BUSP:C649753,pole/41497,st_struct_pedestal/70123
ug_route/159948,OSP:BUSP::9504192,st_struct_pedestal/69075,st_struct_pedestal/70359
ug_route/159949,OSP:BUSP::7625137,st_struct_pedestal/70824,pole/42063
ug_route/159950,OSP:BUSP::8437283,cabinet/2505,pole/42070
ug_route/159951,OSP:BUSP::15073846,pole/42375,st_struct_pedestal/68959
ug_route/159952,OSP:FBSP:C705573,mywcom_route_junction/21920,building/48916
ug_route/159953,OSP:FBSP:C639799,st_struct_pedestal/67257,mywcom_route_junction/21291
ug_route/159954,OSP:FBSP::12440288,mywcom_route_junction/21429,st_struct_pedestal/68145
ug_route/159955,OSP:BUSP::16776404,st_struct_pedestal/69678,mywcom_route_junction/21398
ug_route/159956,OSP:BUSP:C656500,st_struct_pedestal/67204,pole/42634
ug_route/159957,OSP:FBSP::14203125,st_struct_pedestal/70608,st_struct_pedestal/70550
ug_route/159958,OSP:BUSP::10445302,mywcom_route_junction/21180,st_struct_pedestal/69973
ug_route/159959,OSP:BUSP:C711661,mywcom_route_junction/21839,st_struct_pedestal/70465
ug_route/159960,OSP:BUSP::11472522,st_struct_pedestal/69738,mywcom_route_junction/21780
ug_route/159961,OSP:FBSP::10878260,st_struct_pedestal/69018,st_struct_pedestal/68363
ug_route/159962,OSP:BUSP::8365261,mywcom_route_junction/21031,st_struct_pedestal/69746
ug_route/159963,OSP:BUSP::11512508,st_struct_pedestal/70627,st_struct_pedestal/67114
ug_route/159964,OSP:BUSP:C639763,st_struct_pedestal/68113,st_struct_pedestal/68863
ug_route/159965,OSP:FBSP::9332028,st_struct_pedestal/68538,st_struct_pedestal/67200
ug_route/159966,OSP:BUSP::11418740,st_struct_pedestal/69968,cabinet/2448
ug_route/159967,OSP:BUSP::9502947,mywcom_route_junction/21081,st_struct_pedestal/68613
ug_route/159968,OSP:FBSP::10638766,mywcom_route_junction/21766,mywcom_route_junction/21498
ug_route/159969,OSP:BUSP::16769918,st_struct_pedestal/69496,st_struct_pedestal/67087
ug_route/159970,OSP:BUSP::8447504,mywcom_route_junction/21141,building/50053
ug_route/159971,OSP:BUSP::8447505,mywcom_route_junction/21141,building/50831
ug_route/159972,OSP:BUSP::16771816,st_struct_pedestal/70002,building/50440
ug_route/159973,OSP:FBSP::12053031,mywcom_route_junction/21518,st_struct_pedestal/70691
ug_route/159974,OSP:BUSP:C706892,st_struct_pedestal/68224,pole/40607
ug_route/159975,OSP:FBSP:C639758,st_struct_pedestal/69263,st_struct_pedestal/69677
ug_route/159976,OSP:FBSP::12053041,st_struct_pedestal/70691,building/49636
ug_route/159977,OSP:BUSP::8447493,st_struct_pedestal/68482,pole/41758
ug_route/159978,OSP:BUSP:C707429,cabinet/2429,pole/42337
ug_route/159979,OSP:FBSP:C706963,mywcom_route_junction/21750,mywcom_route_junction/21916
ug_route/159980,OSP:BUSP::8416783,cabinet/2450,st_struct_pedestal/68078
ug_route/159981,OSP:BUSP::8402103,pole/41921,cabinet/2428
ug_route/159982,OSP:BUSP::16795218,st_struct_pedestal/67353,mywcom_route_junction/20952
ug_route/159983,OSP:BUSP::8449415,cabinet/2471,pole/42417
ug_route/159984,OSP:BUSP::10720525,mywcom_route_junction/21387,st_struct_pedestal/70683
ug_route/159985,OSP:BUSP:C663623,st_struct_buried_splice_location/2660,st_struct_pedestal/67918
ug_route/159986,OSP:BUSP::11191220,cabinet/2466,cabinet/2468
ug_route/159987,OSP:FBSP::12051914,st_struct_pedestal/69276,mywcom_route_junction/21607
ug_route/159988,OSP:BUSP::10720528,mywcom_route_junction/21387,mywcom_route_junction/21197
ug_route/159989,OSP:FBSP:C654061,building/50229,building/49501
ug_route/159990,OSP:BUSP::10682805,cabinet/2422,st_struct_pedestal/69954
